cliente,idade,sexo,estado_civil,grau_escolaridade,dependentes,trabalha,salario_ano,casa_propria,valor_imovel,seguro_residencia,carro,seguro_auto,cartao,seguro_cartao,poupanca,renda_fixa,credito_pessoal,scode_credito
708723858,48,1,1,2,1,1,21670.0,1,384000,1,0,0,1,0,0,0,0,369.9
708724908,47,1,1,3,0,1,22080.0,0,0,0,0,0,1,1,1,1,2,432.0
708726708,42,1,1,2,0,1,62980.0,0,0,0,0,0,1,1,2,1,0,305.1
708727983,62,0,1,4,0,1,105500.0,0,0,0,0,0,1,1,2,3,1,329.4
708731658,53,1,2,3,0,1,18870.0,1,159000,0,0,0,1,0,3,1,1,437.0
708733983,50,1,1,5,0,1,66850.0,0,0,0,1,1,1,0,2,1,2,372.6
708735183,35,1,2,3,2,1,17510.0,0,0,0,1,1,1,1,0,0,2,346.0
708736608,40,0,2,2,3,1,176580.0,0,0,0,1,0,1,0,3,0,1,329.0
708740808,45,0,2,2,4,1,65260.00000000001,0,0,0,0,0,1,0,1,3,3,479.0
708741633,52,0,2,3,4,1,98340.0,0,0,0,0,0,1,0,2,0,3,474.0
708744933,35,0,2,3,2,1,87410.0,0,0,0,0,0,1,1,1,2,1,467.0
708745983,37,1,2,1,2,1,65390.0,0,0,0,1,0,1,0,0,1,3,472.0
708747708,43,0,2,2,3,1,121820.0,0,0,0,0,0,1,0,0,1,3,324.0
708748833,37,1,1,2,0,1,72140.0,1,892000,1,0,0,1,1,3,3,2,552.6
708753633,45,1,2,5,3,1,68150.0,1,446000,0,0,0,1,0,2,0,3,364.0
708754833,48,1,1,4,0,0,0.0,0,0,0,1,1,1,1,1,3,0,440.64
708757233,44,1,2,3,2,1,21010.0,0,0,0,1,0,1,1,3,3,1,443.0
708758658,49,0,2,2,4,1,132840.0,0,0,0,0,0,1,0,0,1,3,620.0
708759408,48,1,1,4,0,1,89020.0,0,0,0,1,0,1,1,0,0,2,697.5
708760458,47,0,1,3,0,1,130139.99999999999,0,0,0,1,1,1,0,0,1,1,577.8
708761733,52,1,2,3,3,0,0.0,1,442000,0,1,1,1,1,3,0,3,374.4
708765933,46,0,2,5,2,1,99420.0,1,487000,0,1,1,1,1,3,0,0,498.0
708768258,51,1,2,1,4,1,23710.0,0,0,0,0,0,1,0,3,1,1,487.0
708770883,43,0,2,4,2,1,146540.0,1,1530000,0,1,1,1,1,0,2,1,753.0
708772308,41,0,2,4,3,1,118570.0,0,0,0,1,0,1,1,1,1,2,324.0
708773583,52,1,0,2,3,1,71560.0,0,0,0,1,0,1,0,2,1,0,493.0
708774708,47,1,0,2,4,1,68180.0,0,0,0,0,0,1,0,1,3,2,367.0
708776658,54,0,2,4,2,1,137270.0,0,0,0,1,1,1,0,0,2,1,556.0
708780783,43,1,1,2,0,1,68280.0,0,0,0,1,1,1,0,3,2,1,462.6
708784083,47,1,1,4,0,1,22330.0,0,0,0,0,0,1,0,3,3,3,407.7
708784908,47,1,0,2,3,0,0.0,0,0,0,0,0,1,0,1,3,0,459.2
708788583,64,1,0,1,1,1,20310.0,1,165000,0,0,0,1,0,3,2,0,425.0
708790833,42,0,0,4,5,1,178660.0,0,0,0,1,0,1,1,0,1,2,381.1
708793008,46,0,3,5,3,1,125400.0,0,0,0,1,0,1,1,3,3,2,448.0
708794133,46,1,0,3,4,1,20390.0,1,320000,0,0,0,1,1,3,0,0,375.0
708796458,30,1,1,2,0,1,17750.0,0,0,0,0,0,1,0,1,2,2,285.3
708797583,49,1,1,1,1,0,0.0,0,0,0,1,1,1,1,3,3,0,273.6
708798483,37,1,1,1,0,0,0.0,1,257000,0,1,0,1,0,2,3,2,236.16
708799983,40,0,2,5,1,1,90960.0,0,0,0,0,0,1,0,2,3,3,531.0
708801108,57,1,1,4,0,1,19990.0,0,0,0,0,0,1,1,3,1,0,302.4
708804633,44,1,3,1,2,1,19580.0,1,289000,0,1,0,1,0,0,0,1,344.0
708805908,30,0,2,2,2,1,26210.0,1,930000,0,0,0,2,0,3,1,2,448.0
708807483,51,1,2,2,3,1,71320.0,0,0,0,1,0,1,1,2,1,3,563.0
708809283,41,1,3,2,4,1,63300.0,1,241000,0,1,1,1,1,3,1,0,377.0
708811233,37,0,2,2,2,1,116070.0,0,0,0,1,0,1,0,0,2,2,333.0
708812133,49,1,2,2,3,0,0.0,0,0,0,1,1,1,1,2,0,3,378.4
708813033,47,0,1,2,0,1,62800.0,0,0,0,1,1,1,0,2,0,1,315.9
708816408,41,0,1,4,1,1,124790.0,0,0,0,1,0,1,0,0,0,2,655.2
708817608,41,1,2,3,3,0,0.0,1,422000,1,0,0,1,0,2,1,3,259.2
708818508,36,0,2,1,1,1,20320.0,0,0,0,1,1,1,1,3,3,0,388.0
708820308,47,0,0,5,3,1,124030.0,0,0,0,1,1,1,1,3,2,1,375.0
708821733,43,1,1,2,0,1,106000.0,1,830000,1,1,1,2,0,3,2,1,639.9
708822783,53,1,1,3,0,1,24240.0,0,0,0,1,0,1,1,3,3,1,449.1
708823908,41,0,1,2,0,1,94260.0,0,0,0,0,0,1,1,1,3,0,404.1
708824958,50,1,1,3,1,1,22620.0,1,427000,1,0,0,1,1,3,3,1,364.5
708826158,45,1,3,4,4,1,75670.0,1,861000,0,1,0,1,1,3,1,2,526.0
708828258,55,0,2,1,2,1,198040.0,0,0,0,1,1,1,0,0,3,3,531.0
708829758,41,0,2,3,2,1,94540.0,0,0,0,1,1,1,0,2,0,2,497.0
708831858,43,1,2,4,3,1,18090.0,1,192000,1,0,0,1,1,2,2,2,406.0
708833133,40,1,3,2,3,1,17730.0,0,0,0,1,1,1,1,1,3,1,322.0
708834483,46,0,2,5,2,1,124820.0,1,178000,1,0,0,1,0,2,3,3,455.0
708837858,44,1,0,1,4,1,22090.0,0,0,0,1,0,1,0,0,0,0,429.0
708838908,49,1,1,1,0,1,68850.0,0,0,0,1,0,1,1,1,3,1,487.8
708841233,41,0,2,1,2,1,132440.0,1,819000,0,1,0,1,0,2,0,1,650.0
708846183,48,0,1,1,1,1,98160.0,0,0,0,0,0,1,0,2,1,2,361.8
708848208,52,0,1,4,0,1,136560.0,0,0,0,1,1,1,0,1,1,3,666.9
708849858,44,0,1,5,0,1,186920.0,0,0,0,0,0,1,1,3,3,1,495.18
708856983,36,0,2,5,3,1,168540.0,1,219000,1,0,0,1,1,0,2,3,267.75
708859158,47,1,1,2,1,1,68850.0,0,0,0,0,0,1,0,3,0,3,356.4
708860358,38,0,2,3,3,1,115610.0,0,0,0,1,0,1,1,2,2,0,279.0
708862233,44,1,2,2,4,1,69860.0,1,516000,0,1,0,1,0,1,0,3,532.0
708863733,35,0,1,2,0,1,106240.0,1,1385000,1,0,0,3,0,1,1,3,657.0
708864708,46,0,0,1,3,1,124400.0,0,0,0,1,1,1,1,3,0,3,466.0
708866133,43,0,2,2,3,1,144270.0,1,1455000,1,0,0,1,1,0,2,2,671.0
708867408,52,0,2,3,2,1,99820.0,1,205000,1,2,0,1,1,0,2,1,583.0
708868233,68,0,2,3,0,1,18800.0,1,226000,0,1,1,1,0,1,3,2,398.0
708869283,50,0,2,3,4,1,133640.0,0,0,0,1,1,1,1,2,0,0,666.0
708870408,53,0,1,1,1,1,22790.0,0,0,0,1,1,1,1,0,2,3,438.3
708871158,60,0,1,2,0,1,107970.0,0,0,0,1,0,2,0,1,3,0,624.6
708873183,47,0,1,5,0,1,119540.0,1,1547000,1,1,1,1,0,3,1,2,774.9
708874533,45,1,2,1,2,1,16050.0,1,201000,1,1,1,1,0,1,2,3,326.0
708876183,51,0,1,3,0,1,102200.0,1,372000,0,1,1,2,0,0,3,2,621.9
708877458,50,1,2,4,3,0,0.0,1,803000,1,1,1,1,0,3,0,2,541.6
708878508,45,1,2,3,3,1,17870.0,0,0,0,0,0,1,0,0,3,2,299.0
708879483,48,1,3,1,1,1,23820.0,0,0,0,1,1,1,0,2,3,3,517.0
708880683,49,0,2,1,5,1,86230.0,0,0,0,0,0,1,1,2,3,0,778.0
708881583,50,0,2,4,2,1,78310.0,1,875000,0,1,0,1,0,1,2,1,708.0
708884658,48,1,2,2,2,1,23280.0,0,0,0,0,0,1,1,2,0,2,399.0
708885558,56,1,1,3,0,1,20440.0,1,222000,1,1,0,1,1,0,2,2,510.3
708886533,50,0,1,2,0,1,195470.0,0,0,0,0,0,1,0,2,3,3,479.7
708887433,65,0,1,2,0,1,22650.0,0,0,0,0,0,1,1,2,3,1,436.5
708888633,52,0,2,5,3,1,130910.0,1,272000,0,1,0,1,0,1,3,3,411.0
708890133,46,1,2,1,4,0,0.0,1,466000,1,1,1,1,0,1,0,1,355.2
708890958,55,0,1,2,0,1,204860.0,0,0,0,1,0,1,1,3,2,1,639.0
708892833,37,0,2,2,2,1,172740.0,1,223000,1,2,0,1,0,3,0,2,444.0
708894183,53,0,1,1,0,1,204230.0,0,0,0,1,1,2,0,1,1,0,722.7
708895158,46,0,2,1,2,1,123060.0,1,287000,1,1,0,1,1,2,1,0,358.0
708897408,46,0,1,1,0,1,98490.0,0,0,0,0,0,1,1,3,2,1,423.0
708899283,40,1,1,4,0,0,0.0,0,0,0,1,1,1,1,3,2,1,360.72
708900408,52,1,3,2,1,0,0.0,1,437000,1,0,0,1,1,1,3,3,464.8
708902883,55,0,1,2,0,1,199410.0,0,0,0,0,0,1,0,3,2,3,428.4
708905733,45,0,1,4,2,1,103540.0,1,757000,0,0,0,1,1,2,3,3,567.9
708907833,38,1,1,3,0,0,0.0,1,787000,0,0,0,1,0,1,3,1,461.52
708908883,37,1,3,2,2,1,33950.0,1,1260000,1,1,1,2,0,3,0,3,747.0
708911508,50,1,2,1,2,1,21580.0,1,345000,0,1,1,1,0,1,1,3,490.0
708913233,37,0,2,3,1,1,59390.0,1,180000,1,2,0,1,1,1,3,1,371.0
708916083,49,1,0,1,0,1,19690.0,0,0,0,1,1,1,0,3,1,0,358.0
708917133,48,0,1,3,0,1,131800.0,0,0,0,1,1,1,0,1,3,2,539.1
708918558,37,1,2,2,2,1,62690.0,0,0,0,1,1,1,0,1,3,3,421.0
708923658,41,1,0,1,3,1,21810.0,1,447000,1,1,1,1,0,2,3,2,481.0
708924783,43,0,3,2,3,1,124410.0,0,0,0,0,0,1,0,3,0,3,354.0
708927108,53,0,2,2,2,1,192860.0,1,263000,1,1,1,1,1,1,3,0,406.0
708928008,34,1,1,3,0,1,62890.0,1,404000,0,1,0,1,1,1,1,2,448.2
708928908,39,1,1,2,0,1,22330.0,0,0,0,1,1,1,1,0,2,0,412.2
708931908,48,0,1,3,0,1,63750.0,0,0,0,0,0,1,1,2,1,1,361.8
708937608,37,1,1,3,1,1,20920.0,0,0,0,0,0,1,1,3,3,2,262.8
708938508,63,0,2,3,1,1,70840.0,0,0,0,1,1,1,1,1,0,1,380.0
708942408,46,1,1,4,0,1,90740.0,0,0,0,0,0,1,1,1,0,1,701.1
708944958,47,0,1,4,0,1,99510.0,0,0,0,0,0,1,1,0,1,0,477.0
708946008,46,1,2,1,3,1,19150.0,0,0,0,1,0,1,1,3,3,0,334.0
708947208,36,0,1,2,0,1,115810.0,0,0,0,1,1,1,1,1,0,3,305.1
708948483,54,0,2,2,3,1,146340.0,1,844000,1,1,0,2,0,3,0,0,744.0
708949908,50,0,3,2,1,1,190760.0,1,207000,0,1,0,1,0,3,3,3,418.0
708952758,41,1,2,1,3,1,22290.0,1,489000,0,0,0,1,0,0,1,0,409.0
708953883,53,0,2,1,2,1,126820.0,1,226000,0,1,0,1,1,2,3,1,264.0
708957183,48,0,3,1,0,1,64120.00000000001,1,220000,0,0,0,1,0,0,0,3,267.0
708959583,47,0,2,3,2,1,98100.0,1,342000,1,1,0,1,0,3,3,3,523.0
708960858,40,0,2,3,4,1,124400.0,1,479000,0,1,0,1,0,1,3,1,480.0
708963258,46,0,2,1,3,1,106950.0,1,853000,0,1,0,1,1,1,1,0,689.0
708964683,48,1,0,1,4,1,23390.0,1,1454000,0,1,0,1,1,1,3,0,656.0
708967608,53,1,1,2,0,1,17710.0,0,0,0,0,0,1,0,0,3,2,267.3
708968733,47,0,2,4,3,1,139240.0,1,793000,1,1,0,1,0,0,2,1,773.0
708969633,42,0,0,4,4,1,127170.0,0,0,0,2,0,1,0,0,0,1,593.0
708971583,38,1,1,4,0,1,16630.0,0,0,0,1,1,1,0,0,1,2,299.7
708972783,48,1,2,1,4,1,19250.0,1,230000,0,1,0,1,1,2,3,3,367.0
708974283,50,0,2,2,4,1,121290.0,0,0,0,0,0,1,1,2,2,2,720.0
708976908,40,0,1,5,0,1,120170.0,0,0,0,1,1,1,1,2,1,2,450.9
708980283,34,0,2,3,3,1,113480.0,0,0,0,0,0,1,1,2,3,0,305.0
708982158,48,1,1,2,0,1,39890.0,1,1480000,1,0,0,1,1,3,2,3,655.2
708983658,51,0,1,4,0,1,189760.0,0,0,0,1,1,1,0,1,0,0,391.194
708989358,37,1,2,1,2,1,20880.0,1,439000,1,1,0,1,1,0,2,2,385.0
708992733,50,1,2,3,0,1,23840.0,0,0,0,1,1,1,0,0,3,3,556.0
708995283,50,1,0,2,1,0,0.0,1,487000,0,0,0,1,1,2,1,1,392.8
708996708,55,0,1,2,0,1,158880.0,0,0,0,0,0,1,1,3,0,0,723.6
708997833,49,1,1,5,1,1,69770.0,0,0,0,1,0,1,1,3,3,1,422.1
708998583,47,1,2,1,4,1,22240.0,0,0,0,1,1,1,1,2,1,1,490.0
709000008,45,0,1,1,0,1,123570.0,0,0,0,0,0,1,1,2,1,3,383.4
709005633,62,0,1,3,0,1,106060.0,0,0,0,0,0,1,1,3,0,0,540.0
709007883,37,0,2,2,2,1,35900.0,1,1454000,0,1,1,1,0,2,1,0,679.0
709008708,47,0,2,1,3,1,28400.0,1,832000,1,0,0,1,1,2,2,0,548.0
709009833,54,0,2,2,3,1,72500.0,1,462000,0,1,0,1,1,1,1,3,550.0
709012083,39,0,2,4,1,1,17360.0,1,201000,1,0,0,1,0,2,0,1,399.0
709013208,40,0,1,4,0,1,144360.0,1,1610000,0,0,0,1,0,0,2,2,729.9
709014558,49,0,2,4,2,1,101330.0,1,438000,0,1,0,1,1,3,3,2,563.0
709015833,42,0,1,2,0,1,111820.0,0,0,0,1,0,2,0,3,2,0,799.2
709017258,51,1,2,1,2,1,20540.0,1,287000,1,1,1,1,1,1,1,3,358.0
709019283,47,0,2,1,1,1,137440.0,1,787000,1,1,0,1,0,3,1,0,641.0
709022883,44,1,2,1,4,1,22040.0,0,0,0,1,1,1,1,1,2,1,525.0
709025583,53,0,2,3,3,1,129419.99999999999,1,264000,0,1,1,1,1,0,2,3,425.0
709028208,44,1,2,2,2,0,0.0,0,0,0,1,0,1,1,3,1,0,489.6
709029408,41,0,2,2,4,1,89390.0,0,0,0,0,0,1,0,2,1,2,294.0
709035708,38,1,2,1,0,1,17190.0,0,0,0,1,1,1,1,1,3,2,335.0
709039533,43,1,0,1,3,1,20870.0,0,0,0,0,0,1,0,2,3,0,345.0
709040508,57,0,2,4,4,1,205600.0,0,0,0,2,0,1,1,2,1,0,712.76
709042908,51,1,2,1,1,1,67730.0,0,0,0,1,0,1,1,1,0,1,418.0
709044183,47,1,2,4,3,1,133420.0,1,400000,0,1,0,1,0,2,2,1,594.0
709045683,42,1,2,4,3,0,0.0,1,392000,1,1,0,1,0,0,3,1,297.6
709046958,46,0,2,3,2,1,108160.0,1,906000,0,0,0,2,0,2,0,2,727.0
709051533,46,1,2,2,1,1,70010.0,0,0,0,1,1,1,1,3,1,2,457.0
709052883,47,1,1,3,1,1,71070.0,0,0,0,0,0,1,0,3,1,3,376.2
709054083,50,1,0,2,1,1,23620.0,0,0,0,0,0,1,1,3,1,3,421.0
709056558,43,1,2,1,3,1,63430.0,0,0,0,1,0,1,1,1,1,2,356.0
709058808,56,1,2,1,2,1,19180.0,0,0,0,0,0,1,0,1,0,0,294.0
709061658,44,1,1,2,0,1,22250.0,1,453000,1,0,0,1,1,0,3,1,422.1
709064208,43,1,1,4,0,1,18550.0,0,0,0,1,1,1,1,0,2,2,407.7
709065483,40,1,3,1,3,1,72110.0,1,784000,0,1,1,1,0,3,1,0,555.0
709066983,50,0,2,3,4,1,220970.0,1,1521000,0,1,0,1,0,1,1,3,895.0
709068183,53,0,1,1,1,1,104310.0,0,0,0,1,0,1,1,0,1,0,535.5
709071408,56,1,1,2,2,1,74410.0,0,0,0,0,0,1,1,3,0,0,404.1
709074108,36,0,1,1,0,1,89650.0,0,0,0,0,0,1,1,0,3,3,498.6
709075533,41,0,1,4,2,1,132500.0,0,0,0,1,0,1,1,1,3,1,605.7
709077933,26,1,2,3,0,1,19310.0,0,0,0,1,0,1,1,0,2,2,390.0
709078908,48,1,1,3,0,1,23530.0,1,493000,1,0,0,1,1,0,3,1,444.6
709079883,45,1,2,1,4,1,19580.0,0,0,0,1,1,1,1,3,3,1,402.0
709080783,56,1,1,2,0,1,24370.0,0,0,0,0,0,1,0,2,1,1,401.4
709081683,65,0,1,3,0,1,24560.0,0,0,0,0,0,1,0,2,1,2,477.0
709082808,53,1,2,3,2,1,24870.0,1,509000,0,1,0,1,0,0,1,0,560.0
709085358,36,0,1,2,0,1,88820.0,0,0,0,1,1,1,0,2,3,1,441.9
709086933,40,1,1,1,0,1,21040.0,0,0,0,0,0,1,0,1,2,1,368.1
709087983,35,1,1,1,0,1,21560.0,1,502000,1,0,0,1,0,2,0,1,423.0
709094358,51,1,1,2,0,1,44050.0,0,0,0,0,0,1,1,3,2,3,697.5
709096908,57,0,2,2,2,1,199650.0,0,0,0,1,0,1,0,3,0,2,435.0
709098108,45,1,2,2,4,0,0.0,0,0,0,1,1,1,0,1,0,0,374.4
709100283,36,1,1,3,0,0,0.0,0,0,0,0,0,1,1,1,2,1,237.6
709101258,41,1,3,3,2,1,18050.0,0,0,0,1,1,1,0,3,1,2,303.0
709102458,47,0,1,3,0,1,126540.0,0,0,0,1,1,1,0,0,0,3,420.3
709103358,39,1,1,1,0,1,16350.000000000002,0,0,0,1,1,1,0,0,0,2,360.9
709104333,50,0,2,5,5,1,196730.0,0,0,0,0,0,2,0,2,2,3,689.85
709106358,40,0,2,4,3,1,86650.0,0,0,0,0,0,1,0,1,2,0,177.0
709108533,49,0,2,2,4,1,151780.0,1,1514000,0,1,1,1,1,0,1,2,707.0
709110633,41,0,1,2,0,1,118280.0,0,0,0,0,0,1,0,3,2,0,314.1
709112508,42,1,1,1,0,1,18290.0,0,0,0,1,0,1,0,0,3,0,378.9
709117533,42,0,1,3,0,1,120690.0,0,0,0,1,0,1,0,2,1,3,421.2
709120008,43,0,1,3,0,1,90640.0,0,0,0,1,0,1,1,1,2,3,353.7
709121283,54,0,2,4,3,1,18530.0,1,162000,1,1,0,1,1,2,1,3,356.0
709122483,56,0,2,2,3,1,100230.0,1,191000,0,1,0,1,0,3,2,3,378.0
709123908,43,1,2,2,2,1,69000.0,1,487000,1,1,0,1,1,0,3,2,541.0
709124883,49,0,2,1,3,1,132920.0,0,0,0,0,0,1,0,3,3,0,467.0
709126833,42,0,0,1,3,1,186420.0,1,412000,1,1,0,1,0,1,2,2,577.0
709127808,48,0,3,5,3,1,97720.0,0,0,0,1,0,1,1,1,1,0,398.0
709131033,65,1,0,2,0,0,0.0,1,406000,0,0,0,1,1,3,0,1,419.2
709134333,45,1,0,2,2,1,22610.0,0,0,0,1,1,1,0,1,2,0,419.0
709137558,52,0,0,4,0,1,136480.0,0,0,0,2,0,1,0,0,2,1,602.0
709140858,57,1,1,1,0,1,25440.0,1,511000,1,1,1,1,0,2,2,1,513.9
709141908,53,0,2,2,2,1,159460.0,1,1636000,1,1,1,1,0,1,3,0,816.0
709143183,52,1,2,5,2,1,68680.0,1,254000,0,0,0,1,1,1,0,3,414.0
709145958,43,1,2,1,3,1,17380.0,1,153000,0,1,0,1,0,3,1,2,331.0
709149408,36,0,2,4,2,1,88580.0,0,0,0,0,0,1,0,0,2,3,448.0
709150608,30,1,2,1,0,1,17260.0,0,0,0,0,0,1,1,3,2,3,302.0
709153008,37,0,2,3,3,1,64470.0,1,468000,1,1,0,1,0,0,2,1,531.0
709157133,39,0,3,1,1,1,116950.0,0,0,0,0,0,1,1,3,0,0,322.0
709158333,44,0,1,2,1,1,96130.0,1,424000,0,0,0,1,1,3,0,3,391.5
709159308,42,1,1,3,1,1,40950.0,0,0,0,0,0,1,1,2,2,1,621.0
709161108,44,0,1,1,0,1,91230.0,0,0,0,0,0,1,1,3,1,2,296.1
709163358,41,0,1,3,2,1,91740.0,1,173000,1,1,1,3,0,2,1,1,540.9
709164408,32,0,2,4,1,1,14540.0,1,223000,0,1,1,1,0,3,2,0,268.0
709165533,47,0,0,5,3,1,192380.0,0,0,0,1,1,1,0,1,1,2,526.05
709166883,39,1,1,4,0,0,0.0,0,0,0,0,0,1,0,2,1,3,290.88
709169133,35,1,2,3,1,0,0.0,1,400000,1,1,1,1,1,3,0,3,326.4
709170108,60,1,1,1,0,1,70090.0,0,0,0,0,0,1,1,2,0,1,343.8
709171308,30,0,2,3,1,1,101770.0,1,1317000,1,1,0,1,0,0,1,0,699.0
709173108,54,1,2,2,4,0,0.0,0,0,0,1,1,1,1,1,3,3,238.4
709175208,50,1,1,4,1,1,23600.0,0,0,0,1,0,1,0,3,2,2,504.9
709176108,56,1,0,1,4,1,24660.0,0,0,0,1,0,1,1,2,0,2,625.0
709178733,50,1,2,5,2,1,67090.0,1,228000,0,1,0,1,1,1,2,2,371.0
709179708,40,0,3,2,2,1,92610.0,1,362000,1,0,0,1,0,1,0,3,397.0
709183683,31,1,1,4,0,1,16500.0,0,0,0,0,0,1,1,1,0,2,315.0
709185108,38,0,2,3,3,1,88670.0,0,0,0,2,0,1,1,0,3,1,397.0
709186983,49,0,2,4,4,1,125400.0,1,154000,0,0,0,1,1,2,0,2,322.0
709188108,45,0,1,2,0,1,115290.0,0,0,0,0,0,2,0,0,0,2,753.3
709192233,50,1,2,1,2,0,0.0,1,176000,1,1,0,1,1,1,3,0,243.2
709198158,50,1,1,2,1,1,18290.0,0,0,0,0,0,1,0,1,1,1,279.0
709199358,60,0,2,4,1,1,19390.0,1,168000,0,0,0,1,1,3,1,1,372.0
709200633,55,1,1,2,0,0,0.0,1,544000,1,1,1,1,0,1,3,2,474.48
709204158,36,1,1,1,0,1,17650.0,0,0,0,0,0,1,1,3,2,1,317.7
709206333,44,1,1,2,1,1,63440.0,0,0,0,1,1,1,0,1,1,1,392.4
709207458,44,0,2,2,3,1,61410.0,0,0,0,1,1,1,0,3,3,1,316.0
709208808,50,1,2,4,1,1,22760.0,0,0,0,1,0,1,0,1,2,1,421.0
709210833,48,1,2,5,2,1,87700.0,1,1408000,1,1,0,1,1,2,1,2,741.0
709212183,53,1,2,2,2,1,18770.0,0,0,0,0,0,1,1,2,1,1,335.0
709213458,42,0,2,3,3,1,133510.0,1,787000,0,1,0,1,0,0,0,1,700.0
709214358,39,1,3,2,3,0,0.0,1,286000,0,1,1,1,1,0,0,1,242.4
709215708,49,0,0,5,2,1,100730.0,0,0,0,0,0,1,0,3,2,3,607.0
709216533,52,0,2,1,2,1,132660.0,0,0,0,0,0,1,0,3,2,0,497.0
709217358,40,0,2,5,3,1,120140.0,0,0,0,1,1,1,0,0,0,3,508.0
709219533,53,0,2,3,3,1,96390.0,1,286000,1,0,0,1,1,2,2,0,267.0
709220583,34,0,3,2,3,1,114590.0,0,0,0,2,0,1,0,2,2,3,396.0
709222008,41,0,1,1,0,1,120620.0,1,242000,0,1,1,1,1,0,2,0,378.9
709224033,53,0,1,4,1,1,98730.0,1,183000,0,1,0,1,0,2,3,1,436.5
709224858,53,0,2,5,2,1,128600.0,0,0,0,0,0,1,0,0,2,2,294.0
709225758,48,1,2,5,3,1,108770.0,1,821000,0,0,0,1,1,1,3,1,563.0
709227033,53,0,1,2,0,1,135140.0,0,0,0,0,0,1,1,0,1,0,511.2
709229358,46,1,1,4,2,1,23050.0,0,0,0,0,0,1,0,3,0,2,431.1
709230708,56,0,1,4,1,1,18440.0,0,0,0,0,0,1,0,0,0,0,305.1
709231683,36,1,0,2,2,1,64879.99999999999,0,0,0,1,1,1,0,1,1,0,425.0
709232808,44,1,3,1,3,1,63220.0,1,159000,0,1,0,1,0,0,0,3,350.0
709235058,46,0,2,1,4,1,74770.0,1,803000,1,1,0,2,0,3,3,2,662.0
709236633,40,1,3,4,3,1,65180.00000000001,1,403000,1,0,0,1,0,1,2,1,365.0
709238358,51,1,2,4,0,0,0.0,1,760000,0,1,1,1,1,3,0,2,569.6
709239483,49,1,2,2,1,1,71340.0,0,0,0,1,1,1,1,0,0,3,519.0
709243533,49,1,1,1,0,1,23180.0,0,0,0,1,0,1,1,0,0,3,482.4
709245783,44,1,2,2,3,0,0.0,0,0,0,0,0,1,0,3,2,1,326.4
709246683,62,0,1,1,0,0,0.0,0,0,0,0,0,1,0,0,1,1,337.68
709247808,53,1,0,2,1,1,90770.0,1,1421000,1,1,0,1,0,2,0,2,730.0
709249083,40,0,1,1,0,1,100180.0,0,0,0,0,0,1,1,3,2,0,420.3
709250508,63,0,1,4,0,1,25540.0,0,0,0,0,0,1,1,3,0,3,533.7
709253433,50,1,2,4,2,1,67670.0,1,245000,1,0,0,1,0,3,3,1,420.0
709257708,47,1,1,3,0,1,39920.0,1,1497000,0,0,0,1,0,2,2,0,663.3
709259958,53,1,1,2,0,1,31710.0,1,920000,0,1,1,1,0,3,1,1,585.9
709261383,56,1,2,2,3,1,75300.0,1,497000,1,1,0,1,1,0,1,1,523.0
709265208,47,1,1,2,1,1,22530.0,0,0,0,1,0,1,0,3,1,3,418.5
709267308,62,0,2,2,1,1,136730.0,1,165000,0,0,0,1,1,1,2,0,337.0
709269708,45,0,1,2,1,1,196670.0,1,728000,1,0,0,4,0,2,2,3,656.1
709272333,59,1,0,4,1,1,25120.0,0,0,0,1,0,1,1,0,2,3,624.0
709273383,54,1,2,1,0,0,0.0,1,414000,1,0,0,1,1,1,0,1,357.6
709274583,40,0,2,3,2,1,184220.0,0,0,0,1,0,1,1,3,3,2,543.0
709275558,54,0,1,2,0,1,103720.0,0,0,0,1,0,1,1,1,1,1,484.2
709276908,38,1,1,3,0,1,64129.99999999999,0,0,0,0,0,1,0,2,1,1,356.4
709278258,54,0,2,1,2,1,65519.99999999999,0,0,0,1,0,1,1,0,3,2,378.0
709279608,45,0,2,3,4,1,127610.0,0,0,0,1,0,1,0,0,3,0,500.0
709283358,43,1,2,1,4,1,18800.0,0,0,0,1,0,1,1,2,3,1,331.0
709284333,36,0,3,4,1,1,173720.0,0,0,0,1,0,1,1,0,2,0,423.33
709285683,48,0,3,1,4,1,98840.0,0,0,0,0,0,1,1,3,1,3,353.0
709288383,32,0,3,2,2,1,114210.0,0,0,0,0,0,1,1,3,0,1,508.0
709289358,46,0,1,2,0,1,125730.0,0,0,0,0,0,1,0,0,1,3,347.4
709296558,53,0,1,2,0,1,202480.0,0,0,0,0,0,1,0,3,1,0,556.2
709297608,38,0,1,1,0,1,115600.0,0,0,0,1,0,1,1,3,1,1,267.3
709300458,48,0,0,2,1,1,22000.0,0,0,0,1,1,1,0,0,1,2,585.0
709306983,44,1,2,1,2,1,22880.0,0,0,0,1,1,2,0,2,0,1,579.0
709307808,59,1,2,3,2,1,72040.0,1,251000,1,1,0,1,1,1,1,1,450.0
709309308,50,0,0,1,3,1,129139.99999999999,1,170000,1,1,1,1,0,1,3,0,537.0
709310433,65,1,1,2,0,1,78880.0,0,0,0,0,0,1,1,3,2,2,536.4
709311633,41,0,0,2,2,1,90140.0,0,0,0,1,1,2,0,0,2,2,444.0
709314408,39,1,1,1,0,1,65830.0,0,0,0,1,1,1,1,1,3,3,429.3
709315383,31,1,1,5,0,1,105660.0,0,0,0,1,0,1,0,2,1,2,747.9
